id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2919700107,20140811T000000,319950,2,2.5,1280,819,2,0,0,3,8,1060,220,2006,0,98103,47.6905,-122.364,1290,2900
4047200655,20140509T000000,336900,3,1.75,1780,120661,1,0,0,4,6,1780,0,1979,0,98019,47.7731,-121.897,1440,25000
7645900235,20140710T000000,880000,6,2.5,2640,3680,2,0,0,5,8,1760,880,1922,0,98126,47.5771,-122.38,1960,3680
4403200255,20140722T000000,796000,4,3.5,3670,4960,2,0,0,3,9,2870,800,2005,0,98177,47.7022,-122.374,1520,6335
9544200277,20141015T000000,1660000,4,3.25,4240,11189,2,0,2,3,10,4240,0,2006,0,98033,47.6526,-122.191,3390,12540
3276930400,20141022T000000,625000,4,2.25,2220,36085,2,0,0,3,9,2220,0,1989,0,98075,47.5839,-121.991,3000,36906
2458400345,20141028T000000,340000,3,2,1420,6060,1,0,0,5,7,830,590,1942,0,98146,47.5102,-122.372,1420,6360
1336800015,20140521T000000,1506000,4,3.25,3660,5800,2.5,0,0,3,10,3360,300,1909,1995,98112,47.6283,-122.312,3240,5800
8682230550,20140916T000000,428000,2,2,1350,4225,1,0,0,3,8,1350,0,2003,0,98053,47.7106,-122.03,1660,4225
3131201290,20150317T000000,900000,4,2.5,2660,3672,2,0,0,5,8,1800,860,1910,0,98105,47.6609,-122.324,1510,3825
809003085,20150401T000000,1065000,3,2.5,2130,3545,3,0,0,5,9,2130,0,1990,0,98109,47.6389,-122.349,1970,3464
9266700256,20141013T000000,470000,2,1,1190,5200,1,0,0,5,7,1190,0,1912,0,98103,47.6939,-122.348,1550,5100
3585300410,20150424T000000,729000,3,1.5,1770,30689,1,0,4,3,9,1770,0,1953,0,98177,47.7648,-122.37,2650,30280
408100105,20141103T000000,265000,3,1,800,5760,1,0,0,3,6,700,100,1949,0,98155,47.7505,-122.317,1060,6628
1652500060,20140711T000000,1650000,8,2.75,4040,20666,1,0,0,4,9,2020,2020,1962,0,98004,47.634,-122.221,3670,20500
2927600415,20140821T000000,805000,3,2.25,2860,11250,1,0,1,5,8,2290,570,1956,0,98166,47.4534,-122.372,2030,11250
7201800090,20150106T000000,405000,3,1,1250,7280,1,0,0,3,7,1250,0,1975,0,98052,47.6986,-122.129,1690,7280
6669240230,20150317T000000,306000,3,2.5,2588,5702,2,0,0,3,8,2588,0,2008,0,98042,47.3453,-122.151,2403,5703
8722100030,20150407T000000,632750,4,2,1800,4800,1.5,0,0,3,7,1800,0,1918,0,98112,47.6388,-122.302,1950,4800
1226059161,20141229T000000,562000,4,2.75,2560,83200,1,0,0,3,8,1860,700,1980,0,98072,47.7511,-122.111,1990,38332
3889100027,20140616T000000,902000,4,2.5,3030,8507,2,0,0,3,9,3030,0,2003,0,98033,47.6675,-122.176,2570,8830
8895800110,20140805T000000,1299888,5,4,3870,5929,2,0,0,3,10,3870,0,2014,0,98052,47.6965,-122.134,3600,5625
5700001920,20150219T000000,877500,4,2,3060,8000,2,0,0,4,8,2040,1020,1922,0,98144,47.5795,-122.29,2730,5800
8645501091,20150311T000000,259950,4,1.75,1400,7920,1,0,0,3,7,1400,0,1963,0,98058,47.4658,-122.184,1910,7700
3578401770,20150226T000000,400000,3,1,1410,9704,1,0,0,3,8,1140,270,1983,0,98074,47.6203,-122.036,1910,13639
7972604001,20140718T000000,354000,5,1.75,1830,7986,1,0,0,4,7,1060,770,1962,0,98106,47.5208,-122.35,1410,7260
5379804730,20140718T000000,156000,3,1,770,9750,1,0,0,3,6,770,0,1941,0,98188,47.4509,-122.275,1560,10707
1471610060,20140708T000000,370000,3,1.75,1570,16817,2,0,0,3,7,1570,0,1982,0,98045,47.4716,-121.756,1600,16817
4038600260,20140922T000000,699900,4,2.25,2380,16236,1,0,0,3,7,1540,840,1961,0,98008,47.6126,-122.12,2230,8925
6056100293,20141110T000000,440000,3,2.5,1650,4929,2,0,0,3,7,1520,130,2007,0,98108,47.5634,-122.298,1520,2287
3216000090,20140729T000000,785000,4,2.5,3230,21781,2,0,0,3,9,3230,0,1993,0,98053,47.6318,-122.01,3230,21780
7335400400,20150410T000000,176250,4,2,1440,6702,1,0,0,4,7,1440,0,1966,0,98002,47.3056,-122.217,1030,6702
8564600080,20141106T000000,395000,3,2,1590,10229,1,0,0,3,7,1590,0,1966,0,98034,47.7239,-122.227,1320,10222
1952200220,20140603T000000,660000,3,2.5,2290,2798,3,0,0,4,9,2290,0,1953,1983,98102,47.641,-122.315,2260,5000
8892900210,20140609T000000,236000,3,1.75,1330,6301,1,0,0,3,7,1330,0,1998,0,98002,47.3411,-122.219,1330,6144
9407100720,20141107T000000,290000,3,1.75,1390,13200,2,0,0,3,7,1390,0,1979,0,98045,47.4429,-121.771,1430,10725
7852000010,20140527T000000,455600,3,2.5,2420,8252,2,0,0,3,7,2420,0,1998,0,98065,47.5382,-121.871,2420,5818
7230400400,20150326T000000,415500,3,2,1220,17652,1,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652
809001525,20140625T000000,890000,4,1,2550,4000,2,0,0,3,8,2370,180,1905,0,98109,47.6354,-122.353,2200,4000
2426039313,20150218T000000,277500,2,1.5,1190,1236,3,0,0,3,7,1190,0,2005,0,98133,47.7274,-122.357,1390,1756
7661600206,20150129T000000,262000,4,2.5,2070,8685,2,0,0,3,7,2070,0,2006,0,98188,47.4697,-122.267,2170,9715
3179101070,20140630T000000,880000,4,2.75,3220,4392,1.5,0,0,4,9,2320,900,1931,0,98105,47.6713,-122.276,2310,5795
6821101732,20150219T000000,550000,3,2.25,1230,875,3,0,0,3,8,1230,0,2013,0,98199,47.6521,-122.4,1760,5664
16000015,20150417T000000,219950,3,1.5,1070,6601,1,0,0,3,6,1070,0,1985,0,98002,47.3115,-122.209,1030,6614
6792200066,20140725T000000,280000,4,2.25,1834,7460,2,0,0,3,8,1834,0,2012,0,98042,47.3568,-122.163,1979,9008
1545807280,20140628T000000,314500,3,1.75,1700,17355,1,0,0,3,7,1200,500,1978,0,98038,47.3637,-122.057,1900,9528
1823099056,20141222T000000,745000,3,2.5,2810,435600,2,0,0,3,9,2810,0,1995,0,98045,47.4816,-121.701,2380,92007
1994200040,20140613T000000,538000,3,1,1460,7200,1,0,0,3,7,1260,200,1906,0,98103,47.6875,-122.336,1430,4650
475001000,20150406T000000,670000,3,1.75,1730,3400,1,0,0,5,7,970,760,1928,0,98107,47.6662,-122.364,1640,5000
3583400130,20141014T000000,692500,3,2.25,3420,9900,1,0,0,3,9,1710,1710,1963,2004,98028,47.7412,-122.256,2290,10700
8078440140,20141009T000000,546500,3,2.5,2130,7199,2,0,0,3,8,2130,0,1990,0,98074,47.6331,-122.027,1890,7546
1761300100,20140618T000000,279950,5,1.75,2150,7171,1,0,0,4,7,1460,690,1970,0,98031,47.3952,-122.176,1710,7300
7224000980,20140610T000000,100000,4,1,1120,2685,1,0,0,3,5,860,260,1939,0,98055,47.4904,-122.203,1120,4838
1781500435,20150225T000000,575000,3,1.75,1580,7344,1,0,0,5,7,1580,0,1911,0,98126,47.5256,-122.38,1580,6207
8854000370,20140620T000000,436500,5,3,3110,12429,1,0,0,3,8,1790,1320,1977,0,98011,47.7463,-122.213,3050,11902
9407001620,20140812T000000,280000,3,2.5,1370,22326,2,0,0,3,7,1370,0,1993,0,98045,47.4469,-121.775,1580,10920
2436200395,20140610T000000,1070000,3,3,2940,4622,2,0,0,4,9,2230,710,1988,0,98105,47.6641,-122.293,1580,4000
130000175,20140806T000000,655000,4,2.75,3160,8197,1,0,0,3,8,1580,1580,1962,0,98115,47.7004,-122.287,2050,8197
6672900220,20150112T000000,984000,4,2.25,2390,12292,1,0,0,5,9,2390,0,1962,0,98040,47.5528,-122.221,2870,12337
7853301220,20140910T000000,425000,4,2.5,2440,5088,2,0,0,3,7,2440,0,2007,0,98065,47.5406,-121.889,2440,5762
5469700060,20150123T000000,264500,3,1.75,1650,16200,1,0,0,3,7,1650,0,1976,0,98031,47.3926,-122.168,1650,8680
7871500440,20141014T000000,750000,4,1.75,2100,3400,1,0,0,5,7,1100,1000,1915,0,98119,47.6429,-122.371,1890,3771
2310000240,20150313T000000,275000,3,2.25,1420,8549,2,0,0,4,7,1420,0,1989,0,98038,47.3576,-122.039,1560,7471
1498301168,20140528T000000,325000,2,2.5,1050,1609,2,0,0,3,7,1050,0,2005,0,98144,47.5854,-122.313,1120,1693
9550202730,20141014T000000,509250,2,1.5,1480,3120,1,0,0,3,7,930,550,1914,2007,98105,47.6684,-122.323,1000,3780
8732040580,20141218T000000,249000,3,2.5,1850,7200,1,0,0,3,7,1500,350,1979,0,98023,47.3063,-122.384,2140,7500
518500700,20140507T000000,630000,2,2.25,2550,5663,1,0,0,3,10,1720,830,2011,0,98056,47.5304,-122.202,2560,3828
6141600140,20140904T000000,565000,5,3.5,2700,11675,1.5,0,2,4,6,1950,750,1948,0,98133,47.7172,-122.349,2160,8114
7338220120,20141015T000000,260000,4,2.5,2150,3721,2,0,0,3,8,2150,0,2006,0,98002,47.3363,-122.217,2150,3721
1433500050,20141202T000000,549950,4,2.5,2720,13500,1,0,0,3,8,1510,1210,1969,0,98007,47.6191,-122.145,2510,12350
4027700726,20140908T000000,470101,4,2.5,2320,7800,2,0,0,3,8,2320,0,1986,0,98028,47.7738,-122.266,2090,5721
7893801760,20141117T000000,368000,3,1.75,2120,11340,1,0,3,4,7,1060,1060,1966,0,98198,47.4109,-122.329,1830,8650
8833510190,20141031T000000,490000,4,2.5,2650,9627,1,0,3,4,8,1610,1040,1976,0,98028,47.7684,-122.254,2650,9221
9485910100,20150424T000000,368500,4,2.75,2500,26400,1,0,0,3,8,1780,720,1977,0,98031,47.3444,-122.084,2180,31900
7972601710,20150415T000000,320000,2,1,900,7620,1,0,0,3,7,900,0,1971,0,98106,47.5268,-122.343,1520,7620
5469502460,20140909T000000,375000,4,2.75,3140,24800,1,0,0,4,8,2080,1060,1971,0,98042,47.3782,-122.161,2850,12900
9578140180,20140611T000000,329950,3,2.5,2456,7566,2,0,0,3,8,2456,0,2012,0,98023,47.297,-122.351,2478,7212
8641500280,20140522T000000,270000,2,1.5,840,867,2,0,0,3,7,840,0,2005,0,98115,47.6955,-122.304,840,1322
6204400170,20140620T000000,477000,3,1.75,1780,8085,1,0,0,3,7,1210,570,1976,0,98011,47.7357,-122.197,1780,8085
6139800640,20150224T000000,490000,3,2.5,2080,12032,2,0,0,3,8,2080,0,1978,0,98077,47.7455,-122.073,2320,9900
446000150,20150415T000000,480000,3,1,1100,5700,1,0,0,3,7,1100,0,1950,0,98115,47.6883,-122.282,1560,6588
2560801222,20140618T000000,180000,3,2.25,1990,6350,2,0,0,3,7,1990,0,1967,0,98198,47.3822,-122.316,1220,6250
8563010540,20140904T000000,606150,4,1.75,1770,9848,1,0,0,3,8,1370,400,1967,0,98008,47.6208,-122.099,2040,9587
1180000625,20141029T000000,315000,4,2.5,1950,3225,2,0,0,3,7,1950,0,2002,0,98178,47.5014,-122.226,1980,3225
1796370590,20150305T000000,255000,3,2,1490,7599,1,0,0,3,7,1490,0,1990,0,98042,47.3687,-122.088,1560,7710
1787600190,20150403T000000,353000,2,1,1100,7500,1,0,0,3,7,1100,0,1951,0,98125,47.7235,-122.326,1920,7149
2877104265,20150415T000000,1062000,4,2.75,2720,4000,1.5,0,2,5,8,1840,880,1928,0,98117,47.6797,-122.359,1600,4000
8122100355,20140924T000000,550000,1,1,2880,7560,1,0,0,3,7,1440,1440,1925,2014,98126,47.537,-122.375,1400,5040
7950303270,20150302T000000,585000,2,1,1110,6000,1,0,0,3,7,1010,100,1951,0,98118,47.5632,-122.282,1410,3500
222069058,20140915T000000,729000,3,3.25,2250,60548,1,0,0,3,9,2250,0,2005,0,98038,47.4246,-122.014,2760,84070
3523029041,20141009T000000,290000,2,0.75,440,8313,1,1,3,4,5,440,0,1943,0,98070,47.4339,-122.512,880,26289
4232401265,20141020T000000,1112750,5,3.5,3090,3600,2,0,0,3,9,2060,1030,2000,0,98112,47.6217,-122.309,2240,3904
7504100590,20150325T000000,725000,4,2.25,3180,9600,2,0,0,3,10,3180,0,1984,0,98074,47.6313,-122.045,2840,10739
1682000160,20150417T000000,206000,3,1,1320,9239,1,0,0,4,7,1320,0,1968,0,98092,47.312,-122.183,1320,8415
7227800025,20141118T000000,250000,3,3,2300,7701,1,0,0,3,7,2300,0,1960,0,98056,47.5102,-122.18,1570,8116
6398000171,20140710T000000,545000,2,2,2930,14057,1,0,2,4,8,1680,1250,1980,0,98070,47.4025,-122.463,2234,61011
2214800630,20141105T000000,239950,3,2.25,1560,8280,2,0,0,4,7,1560,0,1979,0,98001,47.3393,-122.259,1920,8120
3835500585,20141016T000000,1900000,4,2.75,4280,12668,2,0,0,3,9,3900,380,1947,2008,98004,47.6185,-122.219,3590,12670
5451100490,20150115T000000,884900,7,4.75,5370,10800,1.5,0,0,3,8,5370,0,1967,0,98040,47.538,-122.223,2310,10910
2490200320,20150320T000000,545000,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916,0,98136,47.5338,-122.384,1680,5100
3023039231,20140714T000000,650000,1,1,920,91476,1.5,0,0,3,6,920,0,1996,2002,98070,47.448,-122.472,1746,91476
2710600070,20150204T000000,439000,2,1,1050,5671,1,0,0,3,7,850,200,1949,0,98115,47.6767,-122.286,1850,5243
7852070060,20140731T000000,1145000,4,3.5,4370,18361,2,0,0,3,11,4370,0,2001,0,98065,47.544,-121.872,4190,13641
629420260,20141002T000000,750000,4,2.75,3190,9023,2,0,0,3,9,3190,0,2005,0,98075,47.5898,-121.989,3159,5615
2937300550,20141029T000000,1040892,5,4,4180,7232,2,0,0,3,9,4180,0,2014,0,98052,47.7049,-122.125,3570,6054
8100400110,20140708T000000,557500,3,2.25,1820,9670,2,0,0,3,8,1820,0,1984,0,98052,47.6382,-122.11,2160,11424
6806300980,20141223T000000,490000,4,2.5,3630,8387,2,0,0,3,10,3630,0,1997,0,98042,47.3623,-122.127,3370,8869
1822039138,20150227T000000,600000,2,2.25,2320,18919,2,1,4,4,8,2320,0,1976,0,98070,47.3905,-122.462,1610,18919
5559200020,20150227T000000,248500,3,2,1240,12285,1,0,0,3,7,620,620,1939,1991,98023,47.3219,-122.341,1560,11564
1545800710,20140523T000000,258000,3,1.75,1620,7540,1,0,0,3,7,1310,310,1988,0,98038,47.3635,-122.052,1580,7540
1777600490,20141024T000000,675000,4,2.5,3130,12463,1,0,0,4,8,1620,1510,1978,0,98006,47.569,-122.127,2740,11779
1324300091,20140528T000000,370000,3,1,800,2296,1,0,0,4,6,800,0,1908,0,98103,47.6546,-122.356,1480,1472
5095400760,20140623T000000,337000,3,1.75,1310,12750,1,0,0,3,7,1310,0,1993,0,98059,47.4695,-122.07,1790,13500
303000220,20150421T000000,375000,4,2,2270,18450,1,0,0,3,7,2270,0,1961,0,98001,47.3264,-122.262,2150,18450
3622069122,20140903T000000,665000,4,3.5,3770,47480,2,0,0,3,9,3770,0,2003,0,98010,47.3552,-121.99,3380,42689
6817800330,20140812T000000,405000,2,1,1090,10481,1,0,0,2,7,780,310,1981,0,98074,47.632,-122.03,1160,10533
2997800021,20150219T000000,475000,3,2.5,1310,1294,2,0,0,3,8,1180,130,2008,0,98116,47.5773,-122.409,1330,1265
3999200780,20141121T000000,628000,5,2.75,2830,11795,1,0,0,4,7,1710,1120,1960,0,98008,47.5828,-122.118,2460,10880
6648500580,20150421T000000,300000,3,2.25,2070,7225,1,0,0,3,8,1690,380,1979,0,98042,47.3551,-122.148,2070,7400
11200290,20140609T000000,546000,3,2.5,1530,3464,2,0,0,3,8,1530,0,1998,0,98007,47.6179,-122.141,1530,3446
1137800230,20140514T000000,450000,3,2.5,2910,17172,2,0,0,3,10,2910,0,1989,0,98003,47.2789,-122.331,2910,20048
8043700300,20140608T000000,2700000,4,3.25,4420,7850,2,1,4,3,11,3150,1270,2001,0,98008,47.572,-122.102,2760,8525
685000115,20141007T000000,2150000,8,6,4340,9415,2,0,0,3,8,4340,0,1967,0,98004,47.6316,-122.202,2050,9100
2473371570,20141119T000000,313500,3,1.75,1610,7350,1,0,0,3,8,1610,0,1974,0,98058,47.4503,-122.131,2120,7350
3013300085,20140515T000000,744000,4,3,1980,5352,2.5,0,0,3,8,1980,0,1941,2005,98136,47.532,-122.385,1680,5352
9542840410,20141108T000000,313999,4,2.25,1870,4198,2,0,0,3,7,1870,0,2008,0,98038,47.3657,-122.021,1870,4184
8827900690,20150421T000000,600000,3,2,1460,2800,1,0,0,4,7,730,730,1921,0,98105,47.67,-122.295,1780,4560
7502800100,20140813T000000,679950,5,2.75,3600,9437,2,0,0,3,9,3600,0,2014,0,98059,47.4822,-122.131,3550,9421
2938200040,20141211T000000,224950,3,1.5,1630,9282,1,0,0,4,7,1630,0,1963,0,98022,47.2021,-122.002,1420,9282
217500140,20140513T000000,464000,5,2.5,3400,8970,1,0,0,4,8,1700,1700,1959,0,98133,47.7358,-122.335,1890,8475
6055000310,20140701T000000,530000,3,2.5,3660,39478,2,0,2,4,9,3260,400,1989,0,98022,47.2413,-121.972,2700,38312
2133010110,20150508T000000,455000,4,2.5,1770,13168,2,0,0,3,7,1770,0,1990,0,98019,47.7306,-121.966,2050,14859
9202650130,20140618T000000,620000,4,2.5,1910,7683,2,0,0,3,8,1910,0,1987,0,98027,47.5644,-122.092,1980,8485
6003500749,20140701T000000,640000,2,2.25,1540,965,3,0,0,3,9,1540,0,2007,0,98122,47.6181,-122.318,1410,964
5635100080,20141031T000000,359950,4,2.5,2542,6120,2,0,0,3,8,2542,0,2014,0,98030,47.3751,-122.188,2419,8984
4168000060,20150226T000000,153000,3,1,1200,10500,1,0,0,3,7,1200,0,1962,0,98023,47.322,-122.351,1350,10500
4399200075,20140703T000000,250000,3,1.75,1770,8868,1,0,0,4,7,1770,0,1959,0,98002,47.3188,-122.212,1630,9706
9526600710,20140724T000000,759900,4,2.5,3000,5639,2,0,0,3,8,3000,0,2008,0,98052,47.7066,-122.115,3000,4587
3582900280,20140606T000000,1120000,5,2.75,4400,18500,1,0,3,5,9,2250,2150,1963,0,98028,47.7424,-122.263,3290,19257
5101402276,20141217T000000,495000,4,1.75,1930,6720,1,0,2,3,8,1130,800,1959,0,98115,47.6935,-122.312,1850,6380
5101402296,20140925T000000,835000,5,2.75,2460,7830,1,0,0,5,9,1490,970,1955,0,98115,47.6938,-122.31,2050,7830
2597490030,20141002T000000,815000,4,3.5,3040,4006,2,0,0,3,8,2350,690,2013,0,98029,47.5439,-122.011,2050,4000
3303870050,20150303T000000,545000,4,3.25,4386,12275,1,0,0,3,10,2356,2030,2006,0,98092,47.3329,-122.2,3060,10925
7942602080,20140616T000000,660000,6,1.75,1840,2774,1,0,0,3,7,1060,780,1900,0,98122,47.6041,-122.31,1680,4292
126059021,20150402T000000,200000,4,1,1020,42966,1.5,0,0,4,6,1020,0,1922,0,98072,47.7617,-122.11,2250,37680
2461900790,20150313T000000,560000,4,1.75,2120,6250,1,0,0,5,7,1060,1060,1917,0,98136,47.5506,-122.385,1410,6250
9320870040,20140626T000000,249900,3,2.5,1630,7700,1,0,0,3,7,1120,510,1978,0,98031,47.3876,-122.211,1640,8160
4389201095,20150511T000000,3650000,5,3.75,5020,8694,2,0,1,3,12,3970,1050,2007,0,98004,47.6146,-122.213,4190,11275
1545806960,20150422T000000,295000,3,1.75,1060,8100,2,0,0,4,7,1060,0,1983,0,98038,47.3617,-122.047,1410,8100
1705400055,20140719T000000,519000,4,1,1640,6305,1.5,0,0,5,6,1640,0,1907,0,98118,47.5563,-122.28,1590,4816
8898700440,20141124T000000,290000,2,2,1590,9375,1,0,0,3,7,910,680,1983,0,98055,47.4585,-122.205,1560,8524
4174600055,20140521T000000,360000,2,0.75,850,7710,1,0,2,5,6,550,300,1909,0,98108,47.5588,-122.301,2500,6022
1657310170,20140723T000000,302000,3,2.5,2140,9492,2,0,0,3,8,2140,0,1994,0,98092,47.3289,-122.204,2180,9184
2255500060,20150218T000000,640000,3,3.5,1740,1975,2,0,3,3,8,1310,430,1998,0,98122,47.6085,-122.311,1740,1975
3585900150,20140519T000000,1000000,2,1.75,2430,23400,1,0,4,3,10,2430,0,1951,0,98177,47.7616,-122.372,3150,23600
4055700784,20140815T000000,720000,4,2.5,3420,17038,2,0,0,3,9,3420,0,2007,0,98034,47.718,-122.241,2520,14190
7214700160,20140509T000000,610000,3,3,2480,45302,1,0,0,4,8,1620,860,1976,0,98077,47.7591,-122.073,1260,14100
3528000510,20140905T000000,930800,5,2.5,4150,96574,2,0,0,3,10,4150,0,1988,0,98053,47.6664,-122.045,3320,40803
1402950100,20141121T000000,305000,4,2.5,2430,5959,2,0,0,3,8,2430,0,2002,0,98092,47.3348,-122.19,2100,5414
442000175,20150331T000000,515000,2,1,1150,5664,1,0,0,3,7,870,280,1948,0,98115,47.6894,-122.284,1380,5664
937000330,20150319T000000,246500,3,1.5,1170,11530,1,0,0,3,7,1170,0,1960,0,98198,47.4211,-122.29,1550,8605
2523089025,20150210T000000,1075000,3,3,4020,435600,1.5,0,2,3,10,4020,0,1999,0,98045,47.4418,-121.731,2590,283140
8564860270,20140708T000000,449990,4,2.5,2680,5539,2,0,0,3,8,2680,0,2013,0,98045,47.4759,-121.734,2680,5992
8146100095,20140515T000000,839000,3,1,1230,12305,1,0,0,3,7,1230,0,1955,1990,98004,47.6095,-122.195,2100,7960
5708500315,20140623T000000,615000,5,2,2130,4180,1.5,0,0,5,7,1270,860,1926,0,98116,47.575,-122.388,1710,4180
9835800320,20140828T000000,300000,4,1.75,2080,8750,1,0,0,4,8,1330,750,1967,0,98032,47.3749,-122.291,1790,8750
7904700134,20140626T000000,390000,3,3.25,1370,913,2,0,0,3,8,1100,270,2006,0,98116,47.5636,-122.388,1370,915
3277801448,20150312T000000,280000,3,2,1020,889,2,0,0,3,7,720,300,2009,0,98126,47.5434,-122.375,1130,972
1672000170,20140908T000000,575000,3,1.75,1890,11141,1,0,0,4,8,1890,0,1968,0,98006,47.5697,-122.163,2720,11144
4038700930,20141113T000000,630000,4,2.5,2100,8800,1,0,2,4,7,1240,860,1960,0,98008,47.6146,-122.114,2000,8800
5442300807,20140624T000000,2700000,5,2.75,3831,13800,2,1,4,3,9,3831,0,1959,1980,98040,47.5919,-122.251,3850,36563
424069096,20140731T000000,460000,3,1.75,1400,12155,1,0,0,4,7,1400,0,1977,0,98075,47.5926,-122.047,2540,23522
148000680,20141027T000000,530000,3,1.75,1660,4800,1,0,0,3,7,960,700,1941,1996,98116,47.5734,-122.412,1510,4800
1323059098,20150402T000000,315000,3,2,1220,14645,1,0,0,3,6,1220,0,1970,0,98059,47.4842,-122.117,1980,24960
1450300050,20140723T000000,224950,4,2.5,2260,9686,1,0,0,4,7,1520,740,1965,0,98002,47.286,-122.218,1750,9916
8121100395,20140624T000000,425000,4,1.5,1600,6180,1.5,0,0,3,6,1600,0,1946,0,98118,47.5681,-122.285,1410,6180
3999200310,20140917T000000,674000,4,2.5,2810,11560,1,0,0,5,7,1740,1070,1962,0,98008,47.5846,-122.12,1970,11560
9826701665,20140725T000000,550000,3,2.5,2340,4200,1.5,0,0,3,7,1540,800,1906,0,98122,47.6033,-122.303,1590,4200
7701450110,20140815T000000,1038000,4,2.5,3770,10893,2,0,2,3,11,3770,0,1997,0,98006,47.5646,-122.129,3710,9685
9348500220,20140728T000000,555000,3,3,2410,12183,2,0,0,3,9,2410,0,1988,0,98011,47.747,-122.177,2540,9979
8651610580,20141107T000000,715000,4,2.5,2570,7980,2,0,0,3,9,2570,0,1998,0,98074,47.6378,-122.065,2760,6866
3204930510,20150224T000000,780000,5,3.5,3190,4247,2,0,0,3,8,2430,760,2013,0,98052,47.7016,-122.103,2580,3989
2923500750,20140718T000000,638150,4,2.5,2170,7275,1,0,0,3,8,1820,350,1978,0,98027,47.5672,-122.09,2390,7275
6908200021,20141028T000000,769950,3,2,2190,5400,1,0,2,5,7,1260,930,1952,0,98107,47.6737,-122.4,2160,5400
2600110560,20141112T000000,750000,4,2.75,2310,10232,1,0,0,5,8,1310,1000,1980,0,98006,47.5515,-122.153,2820,9886
1461200020,20150310T000000,620000,5,2.5,3070,34991,2,0,0,3,9,3070,0,1995,0,98059,47.4721,-122.148,2150,19515
1839500115,20140712T000000,320000,4,1.5,2220,6811,1,0,0,4,7,1270,950,1961,0,98056,47.5059,-122.193,1800,7350
1049000740,20141120T000000,229950,2,1.5,1160,1848,2,0,0,3,7,1160,0,1972,0,98034,47.7366,-122.176,1160,1566
1774000050,20140507T000000,480500,4,2.5,2180,11200,1,0,0,4,8,2180,0,1968,0,98072,47.7476,-122.086,1790,11200
2877100985,20140623T000000,490000,3,2.25,1470,2500,2,0,0,3,8,1080,390,1984,0,98117,47.6762,-122.36,1640,4300
8079100140,20140728T000000,690000,4,2.5,2120,8448,2,0,0,4,9,2120,0,1989,0,98029,47.5654,-122.01,2140,8122
1061400180,20150106T000000,240000,3,1,1550,12670,1,0,0,4,7,1550,0,1962,0,98056,47.5024,-122.169,1550,8880
9392500100,20140723T000000,249000,4,2.25,1860,9576,1,0,0,3,7,1400,460,1962,0,98032,47.3612,-122.284,1860,9576
2095800520,20150424T000000,550000,3,2.5,2250,7752,2,0,0,4,8,2250,0,1988,0,98011,47.7489,-122.185,2080,7033
7796600085,20150108T000000,185000,4,1,1400,8684,1.5,0,0,3,7,1400,0,1957,0,98146,47.4887,-122.344,1520,8712
424069018,20140905T000000,998000,3,3.75,3710,34412,2,0,0,3,10,2910,800,1978,0,98075,47.5888,-122.04,2390,34412
5162100650,20140922T000000,316000,4,2.5,2320,7379,2,0,0,3,8,2320,0,1987,0,98003,47.3432,-122.316,2230,7614
3566800040,20140607T000000,490000,3,3,1730,2940,3,0,0,3,7,1730,0,1985,0,98117,47.6911,-122.392,1690,4410
8802400896,20141023T000000,204995,2,1,970,8185,1,0,0,5,6,970,0,1904,0,98031,47.4025,-122.201,1500,12541
3052700472,20140813T000000,499000,3,2.5,1460,1614,2,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.374,1380,1402
5412400180,20150417T000000,267500,3,2.5,1400,7629,1,0,0,3,7,1120,280,1988,0,98030,47.3788,-122.179,1530,7688
7434500127,20140812T000000,527000,3,2.25,2240,6450,1,0,0,3,7,1440,800,1979,0,98125,47.7034,-122.315,1390,6450
3982700088,20150402T000000,910000,3,2.5,2720,7250,2,0,0,3,9,2720,0,1990,0,98033,47.6894,-122.195,2870,7250
8682231190,20141021T000000,542000,2,2,1930,4500,1,0,0,3,8,1930,0,2003,0,98053,47.7104,-122.031,1670,5200
7701960210,20150427T000000,875000,4,2.5,3030,16000,2,0,0,3,11,3030,0,1990,0,98077,47.7125,-122.081,3670,16641
3728800320,20140529T000000,264000,3,1.5,1470,14821,1,0,0,4,7,1470,0,1958,0,98042,47.3658,-122.148,1760,15370
1446401220,20141009T000000,226950,2,1,930,6600,1,0,0,3,6,930,0,1957,0,98168,47.4868,-122.33,1250,6600
8731983340,20150320T000000,295000,3,2.25,1850,7800,2,0,0,3,9,1850,0,1974,0,98023,47.3146,-122.379,2360,8000
3432500765,20140612T000000,320000,2,1,1100,8281,1,0,0,4,7,1100,0,1947,0,98155,47.7414,-122.315,1510,8281
1923099058,20141015T000000,620000,4,2.5,2980,210395,2,0,0,3,9,2980,0,2001,0,98045,47.4575,-121.707,2530,45596
6844702290,20140527T000000,400000,2,1,1470,6120,1,0,0,2,7,1470,0,1940,0,98115,47.6914,-122.287,1840,6120
3943600070,20140811T000000,400000,3,2.5,2393,4788,2,0,0,3,8,2393,0,2012,0,98055,47.4517,-122.204,2439,5477
